Doc_ID,Sentence_Rank,finbert_pos,finbert_neu,finbert_neg
689,105,0.026881864294409752,0.9104928374290466,0.06262530386447906
690,0,0.045740772038698196,0.898060142993927,0.05619913339614868
690,20,0.08415509760379791,0.8604773879051208,0.05536750331521034
690,25,0.09300868213176727,0.8624973893165588,0.044493891298770905
690,30,0.05750631168484688,0.8542353510856628,0.08825834840536118
690,34,0.04381768777966499,0.892817497253418,0.06336478143930435
690,41,0.06243298202753067,0.9094308018684387,0.028136182576417923
695,4,0.03614582121372223,0.9139317870140076,0.049922361969947815
695,8,0.03701924905180931,0.9260704517364502,0.03691032901406288
695,9,0.30701911449432373,0.5435561537742615,0.1494247317314148
695,59,0.030067933723330498,0.9452880620956421,0.024643978103995323
695,84,0.0368158183991909,0.8933494091033936,0.06983478367328644
695,86,0.06732069700956345,0.9099480509757996,0.0227312333881855
696,18,0.03244790807366371,0.9343003034591675,0.03325171023607254
696,56,0.061095062643289566,0.9070805311203003,0.03182442486286163
696,83,0.026128524914383888,0.8936560153961182,0.08021549880504608
696,115,0.04242436960339546,0.8903297781944275,0.06724584847688675
696,121,0.048402946442365646,0.8912064433097839,0.060390591621398926
696,159,0.03528410568833351,0.8744806051254272,0.09023533761501312
696,181,0.09817162901163101,0.8732552528381348,0.028573080897331238
696,194,0.02748427540063858,0.9235211610794067,0.048994533717632294
696,209,0.08327848464250565,0.8829044699668884,0.03381697088479996
696,211,0.03238790109753609,0.9390217661857605,0.028590360656380653
697,30,0.02579643577337265,0.9120789170265198,0.06212462857365608
697,39,0.025618499144911766,0.9329095482826233,0.0414719358086586
697,75,0.03892990201711655,0.9164419174194336,0.04462814703583717
702,5,0.042591556906700134,0.9060591459274292,0.05134931951761246
702,13,0.06604224443435669,0.9177417159080505,0.01621599681675434
702,15,0.3591632544994354,0.4241849184036255,0.2166517823934555
702,37,0.03527136147022247,0.9375545382499695,0.02717413939535618
702,60,0.11949317157268524,0.8080676198005676,0.0724392682313919
702,69,0.08383948355913162,0.8567652106285095,0.059395331889390945
702,70,0.09462067484855652,0.8627759218215942,0.04260342940688133
702,81,0.3591632544994354,0.4241849184036255,0.2166517823934555
702,83,0.042374737560749054,0.9226387739181519,0.034986503422260284
702,92,0.10154730081558228,0.8514418005943298,0.047010935842990875
702,94,0.0721069797873497,0.9142130017280579,0.013680062256753445
702,132,0.052672069519758224,0.9141296148300171,0.03319834917783737
702,139,0.092025987803936,0.8752094507217407,0.03276454657316208
702,196,0.3377763330936432,0.6498215794563293,0.01240209024399519
702,216,0.033460136502981186,0.9142765402793884,0.05226327106356621
702,231,0.3060140311717987,0.6848012208938599,0.009184755384922028
702,330,0.023533085361123085,0.932818591594696,0.04364829137921333
702,332,0.04010166600346565,0.8876441121101379,0.07225416600704193
704,8,0.023991048336029053,0.8716670274734497,0.10434190183877945
704,31,0.09187843650579453,0.8372415900230408,0.0708799883723259
704,61,0.02579643577337265,0.9120789170265198,0.06212462857365608
709,66,0.025027090683579445,0.9062064290046692,0.06876643747091293
709,69,0.021332010626792908,0.8976962566375732,0.08097171038389206
709,82,0.020687252283096313,0.9130517244338989,0.06626104563474655
709,121,0.02254463918507099,0.904929518699646,0.07252584397792816
710,36,0.11074453592300415,0.845740556716919,0.043514881283044815
710,40,0.0975002869963646,0.8604695200920105,0.042030222713947296
710,66,0.03030102327466011,0.22613073885440826,0.7435682415962219
710,83,0.03307570144534111,0.9413514733314514,0.025572849437594414
710,101,0.3591632544994354,0.4241849184036255,0.2166517823934555
710,149,0.09571529924869537,0.8757253289222717,0.02855939231812954
710,163,0.04113268852233887,0.8991847634315491,0.05968250706791878
710,175,0.02094489522278309,0.9199606776237488,0.05909438803792
719,32,0.05591835454106331,0.9205242991447449,0.023557329550385475
719,65,0.037087347358465195,0.9097811579704285,0.05313151702284813
719,67,0.044433798640966415,0.9367626309394836,0.01880354806780815
719,69,0.3100042939186096,0.6785167455673218,0.011478970758616924
719,144,0.05727841332554817,0.9015577435493469,0.0411638505756855
721,38,0.03705177083611488,0.9413983821868896,0.02154983952641487
721,77,0.0843343436717987,0.8940136432647705,0.021651964634656906
721,142,0.08717742562294006,0.8740733861923218,0.03874920308589935
731,19,0.03556085750460625,0.9130297899246216,0.051409345120191574
731,46,0.7680608034133911,0.21750418841838837,0.01443497184664011
731,48,0.030867446213960648,0.8883445262908936,0.08078805357217789
731,53,0.02448001503944397,0.9418003559112549,0.03371965512633324
731,54,0.03619026765227318,0.9258136749267578,0.03799605742096901
731,61,0.049792658537626266,0.8173767328262329,0.13283061981201172
731,65,0.06938904523849487,0.6582617163658142,0.27234920859336853
731,77,0.02612653560936451,0.9363261461257935,0.037547286599874496
731,90,0.3591632544994354,0.4241849184036255,0.2166517823934555
731,94,0.0497744083404541,0.932336151599884,0.017889417707920074
731,97,0.03339088708162308,0.9283884763717651,0.038220688700675964
731,118,0.04095566272735596,0.9137028455734253,0.04534152150154114
731,120,0.07899598032236099,0.8639784455299377,0.057025566697120667
731,146,0.09870097041130066,0.8458017110824585,0.05549730733036995
731,162,0.09300832450389862,0.8608877062797546,0.04610397294163704
731,177,0.11949293315410614,0.8182679414749146,0.0622391514480114
731,209,0.024667780846357346,0.7266503572463989,0.24868184328079224
731,232,0.04698514938354492,0.9278266429901123,0.025188228115439415
731,237,0.06188337877392769,0.9182659387588501,0.019850702956318855
731,238,0.03958985581994057,0.9189668893814087,0.04144325479865074
731,266,0.05526064708828926,0.8851051330566406,0.05963415652513504
731,275,0.020426567643880844,0.926241934299469,0.05333147197961807
731,277,0.02368737943470478,0.9022711515426636,0.07404150813817978
731,285,0.2383924275636673,0.7524242401123047,0.009183347225189209
731,313,0.3591632544994354,0.4241849184036255,0.2166517823934555
732,24,0.040796905755996704,0.924443781375885,0.03475937619805336
732,58,0.3591632544994354,0.4241849184036255,0.2166517823934555
732,63,0.05105052515864372,0.8793507814407349,0.0695987343788147
733,6,0.3591632544994354,0.4241849184036255,0.2166517823934555
733,55,0.05427704006433487,0.9237245917320251,0.021998386830091476
733,118,0.023897809907794,0.8963323831558228,0.0797697976231575
733,124,0.08231090009212494,0.883083701133728,0.03460537642240524
733,139,0.031354717910289764,0.9470143914222717,0.021630844101309776
733,146,0.07077985256910324,0.8928225636482239,0.036397598683834076
734,10,0.1087183728814125,0.8365303874015808,0.054751187562942505
734,13,0.050456974655389786,0.8939104080200195,0.05563266947865486
734,33,0.04627608507871628,0.8826611638069153,0.07106271386146545
734,38,0.048123493790626526,0.8890138268470764,0.06286269426345825
734,40,0.04242436960339546,0.8903297781944275,0.06724584847688675
734,75,0.08415509760379791,0.8604773879051208,0.05536750331521034
734,85,0.04274095967411995,0.8900507092475891,0.06720826029777527
734,89,0.3591632544994354,0.4241849184036255,0.2166517823934555
734,104,0.08180501312017441,0.8788790702819824,0.03931594640016556
734,105,0.3591632544994354,0.4241849184036255,0.2166517823934555
734,113,0.02387893944978714,0.9407746195793152,0.035346392542123795
734,157,0.050456974655389786,0.8939104080200195,0.05563266947865486
734,158,0.05195939913392067,0.9091335535049438,0.0389070063829422
734,165,0.02915644831955433,0.9393309950828552,0.03151261806488037
734,167,0.040853217244148254,0.9122194051742554,0.04692741483449936
734,184,0.02735903672873974,0.8951770067214966,0.07746392488479614
734,189,0.04274095967411995,0.8900507092475891,0.06720826029777527
734,211,0.04627608507871628,0.8826611638069153,0.07106271386146545
734,232,0.04755501076579094,0.8984288573265076,0.05401615798473358
734,259,0.07079015672206879,0.883490800857544,0.04571905359625816
734,260,0.10402737557888031,0.8700705766677856,0.02590198814868927
736,5,0.082428939640522,0.8711514472961426,0.04641960561275482
736,13,0.09286951273679733,0.8907739520072937,0.016356542706489563
736,17,0.15131400525569916,0.8160227537155151,0.032663218677043915
736,55,0.2173697054386139,0.7690898776054382,0.013540409505367279
736,93,0.16292761266231537,0.8217763304710388,0.015296060591936111
736,101,0.051621973514556885,0.9085459113121033,0.03983207792043686
736,108,0.07333854585886002,0.9019902944564819,0.02467120811343193
737,79,0.06694839894771576,0.9086906909942627,0.02436094358563423
737,89,0.03368693217635155,0.9498332142829895,0.016479846090078354
737,121,0.04013470932841301,0.9277109503746033,0.032154381275177
741,2,0.07841354608535767,0.8623661398887634,0.05922027304768562
741,16,0.024006465449929237,0.8910149335861206,0.08497859537601471
741,25,0.18032881617546082,0.805318295955658,0.014352859929203987
743,0,0.09427739679813385,0.8363949656486511,0.06932763010263443
743,31,0.042675137519836426,0.910439670085907,0.04688524082303047
743,44,0.03535120561718941,0.9288371801376343,0.03581162914633751
743,46,0.10815034061670303,0.8353690505027771,0.05648059770464897
744,42,0.11920618265867233,0.8343253135681152,0.046468477696180344
744,50,0.05129478499293327,0.9146621227264404,0.034043099731206894
744,59,0.04095570370554924,0.9033206105232239,0.055723708122968674
744,73,0.08506692945957184,0.8744298219680786,0.040503229945898056
744,84,0.11387357115745544,0.8545815944671631,0.03154483810067177
744,97,0.06692220270633698,0.8897651433944702,0.04331260174512863
744,142,0.1563032567501068,0.8161821961402893,0.027514565736055374
744,143,0.054078880697488785,0.9123883247375488,0.03353273496031761
744,159,0.08548043668270111,0.8695133924484253,0.04500618949532509
744,181,0.06727235019207001,0.8641722202301025,0.06855540722608566
744,185,0.06692220270633698,0.8897651433944702,0.04331260174512863
744,197,0.03980594500899315,0.918126106262207,0.042067937552928925
744,202,0.16722241044044495,0.8045545816421509,0.02822304144501686
744,213,0.05492989346385002,0.8930658102035522,0.05200430750846863
744,217,0.06886955350637436,0.880579948425293,0.05055047944188118
744,220,0.06792081892490387,0.8930423259735107,0.03903687000274658
747,10,0.2431686967611313,0.5383858680725098,0.21844543516635895
747,24,0.0368158183991909,0.8933494091033936,0.06983478367328644
747,27,0.06813652068376541,0.8777149319648743,0.05414857715368271
748,63,0.04928436130285263,0.9102795124053955,0.04043618589639664
748,109,0.034939516335725784,0.9386513829231262,0.026409149169921875
748,134,0.024512864649295807,0.3705763518810272,0.6049107909202576
748,140,0.028441237285733223,0.9028071761131287,0.06875158101320267
749,21,0.10266704112291336,0.8581458926200867,0.0391869992017746
749,28,0.033529624342918396,0.9190976619720459,0.047372717410326004
749,32,0.0911746695637703,0.8707053661346436,0.03811992332339287
749,40,0.0444103367626667,0.9218263626098633,0.03376331925392151
749,69,0.033326443284749985,0.6683669686317444,0.29830658435821533
749,115,0.061368178576231,0.7208905220031738,0.2177412360906601
749,155,0.07243452221155167,0.8960433006286621,0.03152211755514145
749,178,0.09895772486925125,0.8551449179649353,0.04589740186929703
749,213,0.028774119913578033,0.8960479497909546,0.07517796754837036
749,217,0.04928436130285263,0.9102795124053955,0.04043618589639664
749,218,0.092025987803936,0.8752094507217407,0.03276454657316208
749,267,0.05302719399333,0.8908591866493225,0.05611357092857361
749,279,0.027458738535642624,0.9190734624862671,0.053467780351638794
749,315,0.057944994419813156,0.9023705124855042,0.039684414863586426
749,351,0.9103169441223145,0.07112716883420944,0.018555866554379463
751,31,0.020687252283096313,0.9130517244338989,0.06626104563474655
751,146,0.025027090683579445,0.9062064290046692,0.06876643747091293
751,160,0.02333294413983822,0.9301170706748962,0.04654993861913681
754,1,0.07125091552734375,0.824268102645874,0.10448096692562103
754,28,0.06047166883945465,0.8463088870048523,0.09321942925453186
754,61,0.0911746695637703,0.8707053661346436,0.03811992332339287
757,10,0.032316748052835464,0.9457314610481262,0.021951710805296898
757,26,0.06800900399684906,0.8800560235977173,0.051934972405433655
757,58,0.07270017266273499,0.8812255263328552,0.0460742823779583
757,63,0.0716937780380249,0.8009275794029236,0.1273786723613739
757,100,0.11330316215753555,0.7318838238716125,0.1548130214214325
757,149,0.03744625672698021,0.8934643268585205,0.06908942013978958
759,8,0.012449580244719982,0.03675873950123787,0.950791597366333
759,17,0.033616803586483,0.932356595993042,0.03402656689286232
759,18,0.8703430891036987,0.09013032913208008,0.03952656686306
759,88,0.10579973459243774,0.8549371361732483,0.03926313668489456
759,97,0.22010238468647003,0.768407940864563,0.011489632539451122
759,167,0.09300832450389862,0.8608877062797546,0.04610397294163704
759,171,0.0947561264038086,0.8781173825263977,0.027126481756567955
760,25,0.10353369265794754,0.8775903582572937,0.018875980749726295
760,28,0.07107998430728912,0.8823599219322205,0.046560149639844894
760,39,0.04298359528183937,0.8987523317337036,0.0582641065120697
760,43,0.1657898724079132,0.8198392987251282,0.014370848424732685
760,71,0.028032196685671806,0.6260418891906738,0.345925897359848
760,116,0.07867272943258286,0.8880325555801392,0.033294741064310074
760,177,0.0821688249707222,0.8757376670837402,0.042093515396118164
760,192,0.09179883450269699,0.8895354866981506,0.018665717914700508
760,204,0.10781010240316391,0.8347815275192261,0.057408325374126434
764,21,0.06297914683818817,0.8841299414634705,0.05289094150066376
764,37,0.10588213801383972,0.8716121315956116,0.022505685687065125
764,97,0.025504082441329956,0.9347901940345764,0.03970569372177124
766,18,0.04467937722802162,0.9256511330604553,0.029669489711523056
766,28,0.027907637879252434,0.818879246711731,0.15321315824985504
766,30,0.13008582592010498,0.7803583741188049,0.08955580741167068
766,86,0.040484122931957245,0.9349900484085083,0.024525875225663185
767,34,0.0510820597410202,0.8726440072059631,0.07627398520708084
767,98,0.033250611275434494,0.9294697642326355,0.03727962449193001
767,122,0.04242436960339546,0.8903297781944275,0.06724584847688675
772,2,0.647685706615448,0.3338336944580078,0.01848066970705986
772,130,0.11588535457849503,0.7225790619850159,0.16153563559055328
772,152,0.07159450650215149,0.9055556058883667,0.0228499174118042
774,13,0.028416708111763,0.9495055675506592,0.022077713161706924
774,144,0.024051591753959656,0.8984473347663879,0.077501080930233
774,159,0.04110192880034447,0.8910946249961853,0.06780339777469635
774,212,0.0421404168009758,0.9304651021957397,0.027394520118832588
774,219,0.030703818425536156,0.931691586971283,0.03760465234518051
778,12,0.03934672847390175,0.9109203219413757,0.04973289743065834
778,30,0.07077985256910324,0.8928225636482239,0.036397598683834076
778,41,0.04242436960339546,0.8903297781944275,0.06724584847688675
778,51,0.09300832450389862,0.8608877062797546,0.04610397294163704
778,52,0.031823936849832535,0.9362778067588806,0.03189823403954506
778,81,0.07928469777107239,0.87947678565979,0.04123850166797638
778,110,0.04242436960339546,0.8903297781944275,0.06724584847688675
778,130,0.0776161178946495,0.8652707934379578,0.0571131706237793
778,141,0.02244911715388298,0.892435610294342,0.08511529862880707
778,173,0.10712862759828568,0.8682862520217896,0.02458515390753746
778,186,0.023238467052578926,0.9284919500350952,0.0482696034014225
778,190,0.3591632544994354,0.4241849184036255,0.2166517823934555
778,197,0.041420578956604004,0.926950991153717,0.03162848576903343
778,200,0.04675130918622017,0.9347371459007263,0.018511539325118065
779,6,0.04865821823477745,0.9255925416946411,0.025749312713742256
779,10,0.045634008944034576,0.9120645523071289,0.04230142757296562
779,84,0.05893299728631973,0.91678786277771,0.024279115721583366
779,99,0.08066755533218384,0.9018731713294983,0.017459344118833542
779,113,0.05142126977443695,0.9219493865966797,0.026629356667399406
779,119,0.025928005576133728,0.7904951572418213,0.18357683718204498
783,38,0.039708368480205536,0.8967931866645813,0.06349840760231018
783,41,0.02579643577337265,0.9120789170265198,0.06212462857365608
783,48,0.02832690440118313,0.9262486696243286,0.04542439803481102
783,64,0.02392818033695221,0.44078004360198975,0.5352917313575745
783,74,0.13008582592010498,0.7803583741188049,0.08955580741167068
783,77,0.0716937780380249,0.8009275794029236,0.1273786723613739
783,85,0.02579643577337265,0.9120789170265198,0.06212462857365608
783,106,0.02579643577337265,0.9120789170265198,0.06212462857365608
783,117,0.027800394222140312,0.9432579278945923,0.028941700235009193
784,0,0.023876972496509552,0.9350453615188599,0.041077617555856705
784,16,0.022020088508725166,0.9171274304389954,0.060852471739053726
784,24,0.025638988241553307,0.8415407538414001,0.1328202188014984
784,27,0.046320877969264984,0.9307495951652527,0.022929539903998375
784,28,0.04089798033237457,0.9060181379318237,0.053083885461091995
784,29,0.06235543638467789,0.801017701625824,0.1366269439458847
784,33,0.1003972738981247,0.8710671067237854,0.028535598888993263
784,43,0.022490015253424644,0.9334961175918579,0.04401383176445961
788,11,0.025049518793821335,0.9251222610473633,0.04982820153236389
788,167,0.09425407648086548,0.8841904401779175,0.021555539220571518
788,260,0.034121885895729065,0.9197211265563965,0.04615701362490654
793,23,0.061962373554706573,0.904621422290802,0.03341618552803993
793,44,0.0890745222568512,0.8895257711410522,0.02139964886009693
793,92,0.10831485688686371,0.8708555698394775,0.0208295751363039
793,101,0.07270017266273499,0.8812255263328552,0.0460742823779583
793,106,0.04331452399492264,0.9111244678497314,0.045560989528894424
794,2,0.032928381115198135,0.9302801489830017,0.03679138049483299
794,19,0.0498662069439888,0.7014366984367371,0.24869708716869354
794,51,0.09365720301866531,0.8628519773483276,0.04349086061120033
797,32,0.10562414675951004,0.8245918154716492,0.06978404521942139
797,39,0.21240690350532532,0.7586438059806824,0.02894933708012104
797,54,0.1281755268573761,0.8512361645698547,0.020588308572769165
803,37,0.02419544756412506,0.9398434162139893,0.035961128771305084
803,116,0.07421933114528656,0.8730945587158203,0.052686069160699844
803,123,0.15594646334648132,0.8335797190666199,0.010473759844899178
806,30,0.0911746695637703,0.8707053661346436,0.03811992332339287
806,37,0.04802760109305382,0.9142721891403198,0.03770027682185173
806,56,0.2986430823802948,0.6797326803207397,0.0216242466121912
806,97,0.043936219066381454,0.8874230980873108,0.06864070892333984
806,99,0.0911746695637703,0.8707053661346436,0.03811992332339287
806,136,0.06916486471891403,0.8627249598503113,0.06811021268367767
806,181,0.07431735843420029,0.854747474193573,0.07093518227338791
806,188,0.06524287909269333,0.8902711868286133,0.04448596388101578
806,212,0.024524517357349396,0.8937023282051086,0.08177317678928375
806,226,0.021660013124346733,0.9417741894721985,0.03656581789255142
806,245,0.031139452010393143,0.9125763177871704,0.056284163147211075
806,256,0.02310907281935215,0.9138964414596558,0.06299442052841187
806,263,0.12000581622123718,0.8227642178535461,0.05722992867231369
806,271,0.02814474143087864,0.9246930480003357,0.04716218635439873
807,3,0.03076019696891308,0.9245526790618896,0.04468715190887451
807,121,0.24537411332130432,0.7297690510749817,0.024856777861714363
807,174,0.05043996870517731,0.905875563621521,0.0436844639480114
807,180,0.09930365532636642,0.797193706035614,0.10350266844034195
809,25,0.072688527405262,0.9145748019218445,0.012736627832055092
809,26,0.8475437164306641,0.13848963379859924,0.013966736383736134
809,30,0.04047827422618866,0.92432701587677,0.035194702446460724
809,33,0.033918388187885284,0.9100964069366455,0.055985141545534134
809,51,0.021992526948451996,0.8823692798614502,0.09563815593719482
809,56,0.031544655561447144,0.912338137626648,0.05611715093255043
809,57,0.10733367502689362,0.8525345921516418,0.040131669491529465
809,82,0.08506692945957184,0.8744298219680786,0.040503229945898056
809,92,0.07806247472763062,0.8408232927322388,0.08111424744129181
809,100,0.05931767076253891,0.9028317332267761,0.03785061463713646
809,105,0.02859111689031124,0.8525151014328003,0.11889376491308212
809,111,0.128926619887352,0.8488687872886658,0.022204564884305
809,178,0.0832483097910881,0.883880078792572,0.03287164494395256
809,180,0.3591632544994354,0.4241849184036255,0.2166517823934555
809,181,0.03964497148990631,0.9282898306846619,0.03206523880362511
809,200,0.081966333091259,0.7957480549812317,0.12228564918041229
809,220,0.0911746695637703,0.8707053661346436,0.03811992332339287
814,4,0.13955463469028473,0.8382578492164612,0.022187521681189537
814,31,0.04216728359460831,0.7490569353103638,0.20877580344676971
814,40,0.0672641173005104,0.8983096480369568,0.03442621976137161
814,119,0.06419211626052856,0.913363516330719,0.02244436740875244
814,132,0.023986855521798134,0.8609680533409119,0.11504508554935455
814,142,0.038853969424963,0.9011024832725525,0.060043565928936005
817,2,0.3591632544994354,0.4241849184036255,0.2166517823934555
817,11,0.02312888763844967,0.9051129817962646,0.07175817340612411
817,39,0.09747697412967682,0.8645707964897156,0.03795219957828522
817,42,0.042397573590278625,0.9246101379394531,0.03299228847026825
817,54,0.03253434970974922,0.893954873085022,0.0735107883810997
817,113,0.22081822156906128,0.7588022351264954,0.02037956379354
818,6,0.08083029836416245,0.8728349208831787,0.04633473977446556
818,8,0.08773909509181976,0.8849478363990784,0.027313053607940674
818,20,0.025091836228966713,0.8586544394493103,0.11625370383262634
822,19,0.06086051091551781,0.9184616804122925,0.020677801221609116
822,67,0.16385523974895477,0.8198676109313965,0.016277164220809937
822,122,0.13788649439811707,0.8253898024559021,0.03672371432185173
825,47,0.0947151929140091,0.8682977557182312,0.03698703274130821
825,137,0.056399453431367874,0.8861937522888184,0.05740682780742645
825,140,0.03357608616352081,0.9379568696022034,0.02846699394285679
827,27,0.08712337911128998,0.8605910539627075,0.05228550732135773
827,36,0.049422912299633026,0.8595232367515564,0.09105385839939117
827,56,0.08002953976392746,0.892298698425293,0.027671795338392258
827,57,0.0699620395898819,0.8952497839927673,0.0347881056368351
827,61,0.11949293315410614,0.8182679414749146,0.0622391514480114
829,5,0.10924136638641357,0.8725314140319824,0.018227212131023407
829,40,0.15048962831497192,0.830926775932312,0.018583616241812706
829,47,0.023158088326454163,0.8981956839561462,0.0786462053656578
830,6,0.3591632544994354,0.4241849184036255,0.2166517823934555
830,42,0.04288351908326149,0.9257475733757019,0.0313689224421978
830,55,0.04721724987030029,0.8365917205810547,0.11619100719690323
830,75,0.038921914994716644,0.8452034592628479,0.11587465554475784
834,10,0.025878092274069786,0.9164127111434937,0.05770926922559738
834,33,0.02455112710595131,0.8932811617851257,0.08216767013072968
834,192,0.05837491154670715,0.9064326286315918,0.035192493349313736
836,31,0.13008582592010498,0.7803583741188049,0.08955580741167068
836,34,0.050654973834753036,0.46286943554878235,0.4864755868911743
836,37,0.3591632544994354,0.4241849184036255,0.2166517823934555
836,53,0.0646849274635315,0.8985753655433655,0.03673969581723213
836,115,0.04190317168831825,0.9157540798187256,0.042342666536569595
839,9,0.0782495066523552,0.86312335729599,0.058627158403396606
839,33,0.07412584871053696,0.896453857421875,0.02942029945552349
839,35,0.027347242459654808,0.9251678586006165,0.04748494550585747
839,37,0.05149507895112038,0.9307273030281067,0.017777586355805397
839,51,0.03433975204825401,0.9345884323120117,0.031071744859218597
840,19,0.09735534340143204,0.8502188920974731,0.052425816655159
840,140,0.02735469676554203,0.907618522644043,0.06502673774957657
840,170,0.035651933401823044,0.9259648323059082,0.03838329762220383
840,172,0.042249057441949844,0.8678092956542969,0.08994165807962418
841,8,0.0861535593867302,0.8771833777427673,0.03666309639811516
841,9,0.11258899420499802,0.8741170167922974,0.013294009491801262
841,15,0.05401811748743057,0.874968409538269,0.07101348787546158
841,17,0.04381768777966499,0.892817497253418,0.06336478143930435
842,11,0.05857815220952034,0.8428913354873657,0.09853051602840424
842,39,0.06501192599534988,0.9141069054603577,0.02088119462132454
842,64,0.20037724077701569,0.579172670841217,0.22045010328292847
843,1,0.09183233976364136,0.8468689918518066,0.06129874661564827
843,5,0.07117180526256561,0.891351580619812,0.037476569414138794
843,13,0.028186272829771042,0.9302830696105957,0.04153066873550415
843,25,0.029521923512220383,0.894061803817749,0.07641623914241791
843,28,0.03495318070054054,0.9059542417526245,0.05909256264567375
843,31,0.06341231614351273,0.9122448563575745,0.024342818185687065
843,33,0.09096930176019669,0.8299519419670105,0.07907875627279282
843,37,0.03726307675242424,0.9198342561721802,0.042902663350105286
843,38,0.0368158183991909,0.8933494091033936,0.06983478367328644
843,40,0.08515134453773499,0.861444890499115,0.0534038171172142
843,42,0.09371896833181381,0.8650417923927307,0.041239187121391296
843,58,0.04645710811018944,0.9245242476463318,0.029018599539995193
843,75,0.04629278555512428,0.8459525108337402,0.1077546700835228
843,84,0.05666555091738701,0.9175704717636108,0.025763992220163345
843,95,0.02695179171860218,0.8892408013343811,0.08380736410617828
843,105,0.04702012613415718,0.9329860210418701,0.019993886351585388
843,110,0.058978121727705,0.8429277539253235,0.09809412062168121
843,111,0.07759705185890198,0.8505952954292297,0.07180768251419067
843,153,0.09591273218393326,0.8669207096099854,0.037166569381952286
843,174,0.09278688579797745,0.8430143594741821,0.06419877707958221
843,186,0.03654909506440163,0.9226284623146057,0.04082242399454117
843,190,0.04092003405094147,0.9174892902374268,0.04159072786569595
843,192,0.3177104592323303,0.6670193672180176,0.015270226635038853
843,200,0.10243469476699829,0.8446284532546997,0.052936870604753494
843,212,0.11609424650669098,0.8328884243965149,0.051017314195632935
843,214,0.044092655181884766,0.919156551361084,0.03675077110528946
844,21,0.03819381445646286,0.8663312792778015,0.09547494351863861
844,23,0.026855167001485825,0.9382225871086121,0.03492220863699913
844,27,0.404049277305603,0.5840151309967041,0.011935572139918804
846,114,0.04281555488705635,0.9085925817489624,0.04859192669391632
846,264,0.042235057801008224,0.9210792779922485,0.03668563812971115
846,464,0.06782235950231552,0.8811356425285339,0.05104196444153786
846,492,0.03728024289011955,0.24941271543502808,0.7133070826530457
846,510,0.03461083024740219,0.8308932185173035,0.13449601829051971
850,18,0.043781451880931854,0.9240941405296326,0.03212440386414528
850,55,0.11450453102588654,0.8627758026123047,0.02271963283419609
850,76,0.03091033548116684,0.9309560060501099,0.0381336435675621
860,6,0.9337935447692871,0.03402901813387871,0.03217752277851105
860,47,0.029466692358255386,0.925851583480835,0.04468170180916786
860,48,0.05819813534617424,0.9186267256736755,0.023175153881311417
860,78,0.061962373554706573,0.904621422290802,0.03341618552803993
862,43,0.022565582767128944,0.925298273563385,0.0521361343562603
862,60,0.0975002869963646,0.8604695200920105,0.042030222713947296
862,69,0.09928948432207108,0.8284192085266113,0.072291299700737
872,37,0.023672373965382576,0.9090443849563599,0.06728319823741913
872,76,0.022740574553608894,0.8844870924949646,0.09277231246232986
872,112,0.02455112710595131,0.8932811617851257,0.08216767013072968
872,137,0.6095864176750183,0.37902364134788513,0.01138999592512846
872,205,0.03316885232925415,0.8893607258796692,0.07747043669223785
878,7,0.02988423779606819,0.9173093438148499,0.05280642956495285
878,28,0.023135822266340256,0.914899468421936,0.061964746564626694
878,56,0.04932626709342003,0.8435563445091248,0.10711734741926193
878,114,0.05432271957397461,0.8377784490585327,0.10789879411458969
878,161,0.029904885217547417,0.24006979167461395,0.7300253510475159
878,163,0.10886992514133453,0.8470171689987183,0.044112928211688995
879,8,0.04928436130285263,0.9102795124053955,0.04043618589639664
879,43,0.06583378463983536,0.9009020328521729,0.033264148980379105
879,80,0.11145967990159988,0.8537309169769287,0.034809403121471405
879,126,0.033079344779253006,0.8862126469612122,0.08070802688598633
879,156,0.11066018790006638,0.8320136666297913,0.05732616037130356
881,18,0.0566941499710083,0.9199703335762024,0.02333550527691841
881,70,0.020040864124894142,0.9315410256385803,0.0484180748462677
881,312,0.03242763504385948,0.9186686873435974,0.0489036925137043
881,320,0.035407863557338715,0.9277094602584839,0.03688269481062889
881,341,0.030585121363401413,0.9317423701286316,0.03767254203557968
883,11,0.10154730081558228,0.8514418005943298,0.047010935842990875
883,40,0.08918415009975433,0.8712311387062073,0.03958472982048988
883,98,0.02895103394985199,0.933243453502655,0.037805479019880295
885,13,0.030638210475444794,0.9195645451545715,0.04979727417230606
885,22,0.03522130101919174,0.8787837624549866,0.08599498122930527
885,25,0.02764861099421978,0.9109439849853516,0.06140746548771858
885,28,0.029521923512220383,0.894061803817749,0.07641623914241791
885,39,0.031154990196228027,0.9367117881774902,0.03213321417570114
885,72,0.07925280928611755,0.8872445225715637,0.033502575010061264
885,87,0.045537400990724564,0.9139159917831421,0.040546614676713943
885,91,0.037109971046447754,0.9328306913375854,0.030059272423386574
890,39,0.07372107356786728,0.8603125810623169,0.06596633046865463
890,47,0.08653972297906876,0.83626788854599,0.07719244807958603
890,53,0.08415509760379791,0.8604773879051208,0.05536750331521034
890,68,0.04295564815402031,0.9322580695152283,0.02478628233075142
890,97,0.04436144605278969,0.7535813450813293,0.20205718278884888
890,107,0.029905036091804504,0.9045618176460266,0.06553314626216888
890,120,0.05083707347512245,0.9170872569084167,0.03207572549581528
